epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,5023.41,0.47659,0.30701,0.81905,0.9833,0.98054,0.99399,0.92101,0.41631,0.27289,0.79406,0.0012278,0.0012278,0.0012278
119,5064.85,0.48921,0.32141,0.82189,0.98397,0.98444,0.99357,0.91936,0.42591,0.26148,0.79296,0.0012212,0.0012212,0.0012212
120,5107.79,0.48613,0.31799,0.82282,0.99204,0.98833,0.9943,0.91726,0.42596,0.25743,0.79298,0.0012146,0.0012146,0.0012146
121,5151.34,0.48231,0.30873,0.8197,0.98164,0.98833,0.99441,0.91673,0.43161,0.26586,0.79763,0.001208,0.001208,0.001208
122,5194.13,0.48093,0.31202,0.82265,0.98437,0.99222,0.99449,0.91793,0.43237,0.26241,0.79777,0.0012014,0.0012014,0.0012014
123,5235.81,0.48705,0.30987,0.82065,0.98555,0.97665,0.99382,0.9196,0.42401,0.25938,0.79743,0.0011948,0.0011948,0.0011948
124,5278.1,0.47536,0.30483,0.81726,0.98827,0.9833,0.99422,0.91985,0.41545,0.26027,0.79436,0.0011882,0.0011882,0.0011882
125,5320.9,0.48254,0.31021,0.82129,0.99217,0.98833,0.99415,0.92196,0.41197,0.24912,0.79293,0.0011816,0.0011816,0.0011816
126,5364.86,0.4739,0.30615,0.82033,0.99285,0.99222,0.99465,0.91026,0.41654,0.25745,0.78967,0.001175,0.001175,0.001175
127,5408.48,0.46947,0.30061,0.81902,0.99561,0.99222,0.99473,0.92269,0.40794,0.25,0.79497,0.0011684,0.0011684,0.0011684
128,5450.44,0.47335,0.30852,0.81984,0.98829,0.98511,0.99422,0.91562,0.408,0.2506,0.79164,0.0011618,0.0011618,0.0011618
129,5493.23,0.48118,0.30937,0.82696,0.98835,0.99012,0.99465,0.91778,0.4146,0.25606,0.79263,0.0011552,0.0011552,0.0011552
130,5536.47,0.47367,0.30203,0.81806,0.97706,0.99428,0.99465,0.91782,0.41362,0.25541,0.79025,0.0011486,0.0011486,0.0011486
131,5578.42,0.48503,0.30302,0.82258,0.99526,0.99222,0.99496,0.92368,0.4077,0.25406,0.78932,0.001142,0.001142,0.001142
132,5620.69,0.46462,0.29806,0.81906,0.98725,0.99222,0.99453,0.92158,0.40371,0.25028,0.78875,0.0011354,0.0011354,0.0011354
133,5663.12,0.46189,0.29972,0.81733,0.99087,0.98833,0.99413,0.91603,0.41693,0.25576,0.79055,0.0011288,0.0011288,0.0011288
134,5705.05,0.46865,0.29858,0.82201,0.99218,0.98791,0.99465,0.92519,0.40503,0.25094,0.79241,0.0011222,0.0011222,0.0011222
135,5749.77,0.48077,0.30629,0.82237,0.98594,0.99222,0.99453,0.91965,0.41521,0.2503,0.79585,0.0011156,0.0011156,0.0011156
136,5791.59,0.46773,0.2971,0.81999,0.98008,0.99222,0.99469,0.9123,0.41864,0.25407,0.79379,0.001109,0.001109,0.001109
137,5834.72,0.46692,0.29912,0.81528,0.97709,0.99563,0.99426,0.92109,0.40887,0.25286,0.7907,0.0011024,0.0011024,0.0011024
138,5878.41,0.46443,0.30141,0.8164,0.98777,0.99222,0.99441,0.92717,0.41351,0.2519,0.79388,0.0010958,0.0010958,0.0010958
139,5921.3,0.46529,0.30448,0.81936,0.98016,0.99222,0.99449,0.92332,0.40997,0.24852,0.79325,0.0010892,0.0010892,0.0010892
140,5963.97,0.45509,0.29242,0.81737,0.98435,0.99222,0.99461,0.93106,0.40488,0.25073,0.79175,0.0010826,0.0010826,0.0010826
141,6007.56,0.45768,0.29139,0.81273,0.9731,0.98545,0.99354,0.91925,0.41922,0.25775,0.79256,0.001076,0.001076,0.001076
142,6049.78,0.46059,0.30124,0.81876,0.98082,0.99473,0.99418,0.91841,0.41429,0.25113,0.79343,0.0010694,0.0010694,0.0010694
143,6092.61,0.47136,0.30039,0.82125,0.98781,0.98833,0.99465,0.92645,0.41363,0.24702,0.79307,0.0010628,0.0010628,0.0010628
144,6133.74,0.46524,0.29385,0.81636,0.98453,0.99063,0.99413,0.92534,0.4106,0.24682,0.79303,0.0010562,0.0010562,0.0010562
145,6177.31,0.45781,0.28861,0.81444,0.97616,0.98833,0.9938,0.9215,0.40648,0.24801,0.79114,0.0010496,0.0010496,0.0010496
146,6219.75,0.46285,0.295,0.81383,0.97689,0.99222,0.9934,0.92021,0.41093,0.24768,0.79401,0.001043,0.001043,0.001043
147,6263.64,0.46921,0.30256,0.81914,0.98082,0.99479,0.99429,0.92852,0.39313,0.24928,0.7918,0.0010364,0.0010364,0.0010364
148,6306.26,0.45388,0.29514,0.81609,0.97971,0.99611,0.99457,0.92117,0.40209,0.24485,0.79034,0.0010298,0.0010298,0.0010298
149,6348.81,0.45192,0.2955,0.8166,0.97696,0.99011,0.9943,0.92565,0.39229,0.24618,0.78877,0.0010232,0.0010232,0.0010232
150,6390.28,0.4517,0.29311,0.8189,0.98461,0.9957,0.99465,0.92976,0.39689,0.241,0.78807,0.0010166,0.0010166,0.0010166
151,6432.4,0.45916,0.28889,0.81718,0.98994,0.99222,0.99469,0.93122,0.39149,0.24463,0.78695,0.00101,0.00101,0.00101
152,6476.26,0.45149,0.28714,0.81136,0.98233,0.99222,0.99453,0.93196,0.38916,0.23874,0.78804,0.0010034,0.0010034,0.0010034
